,magnitude median,magnitude mean
1105,2.2084102630615234,10.132363319396973
1106,4.362824440002441,10.15330696105957
1107,3.007363796234131,8.466897010803223
1108,1.282391713175457e-05,0.009711474180221558
1109,2.6455516815185547,8.826387405395508
1110,1.7691810131072998,9.282971382141113
1111,2.5851223468780518,8.494233131408691
1112,3.376884937286377,8.405205726623535
1113,4.001424789428711,8.634313583374023
1114,3.333630084991455,8.460929870605469
1115,1.3012644558330067e-05,0.008489099331200123
1116,3.2674551010131836,8.377143859863281
1117,3.5436348915100098,8.814319610595703
1118,4.4905242919921875,8.103412628173828
1119,3.849409818649292,8.25012493133545
1120,4.155038833618164,8.379436492919922
1121,1.8873708540922962e-05,0.009322394616901875
1122,4.8993048667907715,8.622331619262695
1123,5.412541389465332,8.849534034729004
1124,4.901354789733887,8.180196762084961
1125,5.036075592041016,8.72142505645752
1126,4.728714942932129,8.17487621307373
1127,4.405246734619141,10.289606094360352
1128,4.699195861816406,8.91812801361084
1129,2.7848987579345703,8.717700958251953
1130,4.264303207397461,7.804886341094971
1131,2.900831460952759,7.394448280334473
1132,8.803118362266105e-06,0.006859576795250177
1133,2.8286914825439453,7.021720886230469
1134,2.107405662536621,8.299453735351562
1135,2.989628791809082,6.215904712677002
1136,8.022103429539129e-06,0.007076434791088104
1137,2.526398181915283,6.171117782592773
1138,0.7391893863677979,6.451974868774414
1139,1.550487995147705,5.808320045471191
1140,1.5116701126098633,7.408082962036133
1141,2.1531834602355957,6.116195201873779
1142,1.7662755250930786,6.260287761688232
1143,0.836117148399353,6.51703405380249
1144,2.103262424468994,7.609415054321289
1145,2.0591483116149902,7.790852069854736
1146,5.578554009844083e-06,0.006116023287177086
1147,2.647904634475708,6.134507179260254
1148,1.9822096824645996,7.731185436248779
1149,2.792668342590332,6.227837562561035
1150,8.86819361767266e-06,0.0074657658115029335
1151,2.904576063156128,6.52155876159668
1152,2.697317123413086,6.348757743835449
1153,0.6988778114318848,6.080018043518066
1154,1.7230546474456787,7.744004249572754
1155,2.076873302459717,7.531607151031494
1156,2.454393148422241,6.275540351867676
1157,2.1703269481658936,6.189799785614014
1158,8.856648491928354e-06,0.0073705497197806835
1159,0.8101328611373901,5.893174171447754
1160,2.133340358734131,6.036936283111572
1161,1.7516818046569824,7.535549163818359
1162,1.8415462970733643,7.320670127868652
1163,2.107757329940796,6.350646018981934
1164,1.9501148462295532,7.423417568206787
1165,5.703617262042826e-06,0.005204000975936651
1166,2.8974015712738037,5.604955673217773
1167,6.303100235527381e-06,0.006664001848548651
1168,2.726334571838379,7.176088809967041
1169,1.1197776794433594,6.002573013305664
1170,6.508104434033157e-06,0.00566234951838851
1171,2.724644184112549,5.592828273773193
1172,0.7897089719772339,5.723073482513428
1173,2.0785837173461914,7.616730690002441
1174,1.6552045345306396,7.102376937866211
1175,2.2147727012634277,7.601656913757324
1176,1.4671733379364014,7.077798366546631
1177,2.499391555786133,6.538784980773926
1178,7.701286449446343e-06,0.0065688155591487885
1179,2.7537894248962402,6.714192867279053
1180,5.936339221079834e-06,0.006000756286084652
1181,2.8718323707580566,5.500802040100098
1182,5.515105840459e-06,0.006606922019273043
1183,2.79878568649292,5.823949813842773
1184,6.393204330379376e-06,0.006695535499602556
1185,2.3041529655456543,6.430904865264893
1186,7.23031371308025e-06,0.007275751791894436
1187,2.7166991233825684,6.499476432800293
1188,1.9779157638549805,7.3430256843566895
1189,0.6657094955444336,5.286974906921387
1190,4.683514816861134e-06,0.005352406296879053
1191,2.125965118408203,6.012120246887207
1192,1.9148585796356201,7.010079860687256
1193,6.500796644104412e-06,0.006879817228764296
1194,1.829803705215454,6.862078666687012
1195,6.354422112053726e-06,0.007185923866927624
1196,1.7129199504852295,5.198277473449707
1197,4.435284608916845e-06,0.005702259484678507
1198,2.8470592498779297,6.814486026763916
1199,4.787497800862184e-06,0.0055754040367901325
1200,2.082000494003296,5.801156044006348
1201,5.115432941238396e-06,0.006007543299347162
1202,2.0516204833984375,7.104709148406982
1203,0.4437190890312195,4.587401390075684
1204,2.019542932510376,6.835385322570801
1205,2.009523391723633,6.451633930206299
1206,7.969116268213838e-06,0.007894258014857769
1207,2.0357911586761475,6.655327796936035
1208,4.1468565541435964e-06,0.005753763020038605
1209,2.0050201416015625,6.6672163009643555
1210,4.4256303226575255e-06,0.005015845410525799
1211,2.681847095489502,5.790428638458252
1212,5.181367669138126e-06,0.00640445901080966
1213,0.527988851070404,5.2528839111328125
1214,2.4017300605773926,6.5483598709106445
1215,1.6236339807510376,7.0097832679748535
1216,0.8813027143478394,6.138078689575195
1217,2.208890676498413,6.560725212097168
1218,1.9367430210113525,7.125406742095947
1219,3.7678519220207818e-06,0.005647493526339531
1220,2.3376364707946777,6.130098342895508
1221,3.638791895355098e-06,0.005422924645245075
1222,2.396907329559326,6.729299068450928
1223,3.834511971945176e-06,0.0058053163811564445
1224,2.3280749320983887,7.76791524887085
1225,2.3329639434814453,7.851659297943115
1226,2.9061884561087936e-06,0.005613616202026606
1227,2.4078760147094727,8.350401878356934
1228,1.0412180423736572,6.940465927124023
1229,2.017335891723633,8.57095718383789
1230,5.784859695268096e-06,0.007058768067508936
1231,1.9893717765808105,8.411458969116211
1232,0.1806194931268692,3.0434937477111816
1233,3.714362144470215,10.171908378601074
1234,4.348005859355908e-06,0.005857548676431179
1235,3.239497661590576,9.699047088623047
1236,2.8491699595178943e-06,0.005284018348902464
1237,3.433889389038086,8.984237670898438
1238,4.354682914708974e-06,0.006855201907455921
1239,2.8537402153015137,7.995391845703125
1240,2.435298029013211e-06,0.005565966013818979
1241,5.651700218933797e-10,5.9789916122099385e-05
1242,0.0,2.8648515581153333e-05
1243,1.9730768203735352,8.836922645568848
1244,1.9721438884735107,7.89570426940918
1245,2.4086007215373684e-06,0.0052207279950380325
1246,0.6201682090759277,5.902200222015381
1247,0.5013766288757324,5.487267971038818
1248,1.309729814529419,6.900125026702881
1249,1.6140104532241821,7.343482494354248
1250,2.12227201461792,6.390730381011963
1251,3.276619963799021e-06,0.00595519645139575
1252,1.566220998764038,7.414848804473877
1253,3.787599553106702e-06,0.005728329997509718
1254,2.2411065101623535,6.1846113204956055
1255,2.1253958948364016e-06,0.005021957214921713
1256,2.3982529640197754,6.641642093658447
1257,2.2473158836364746,7.626221656799316
1258,2.431763172149658,7.135564804077148
1259,3.1495478651777375e-06,0.005332254339009523
1260,3.144185781478882,7.019004821777344
1261,4.3943891796516255e-06,0.00559559790417552
1262,3.6087536811828613,7.823206901550293
1263,3.311335563659668,7.484906196594238
1264,3.3361260890960693,7.828955173492432
1265,3.414158821105957,7.766459941864014
1266,3.5502004623413086,7.183228492736816
1267,3.927669048309326,8.755843162536621
1268,2.2560172080993652,7.184109687805176
1269,4.279967784881592,8.7677583694458
1270,7.832552000763826e-06,0.0064582740887999535
1271,4.089452743530273,7.720665454864502
1272,3.9511868953704834,7.518573760986328
1273,3.798867702484131,7.59449577331543
1274,1.0585766176518518e-05,0.007207848131656647
1275,3.7396087646484375,7.3653564453125
1276,4.197216033935547,7.0783586502075195
1277,4.620594024658203,8.903022766113281
1278,4.620882987976074,7.457164287567139
1279,3.6088876724243164,9.092883110046387
1280,4.962947845458984,7.8777384757995605
1281,1.2392552889650688e-05,0.006898857653141022
1282,4.925899028778076,7.220507621765137
1283,4.982875823974609,8.585469245910645
1284,4.050935745239258,9.173820495605469
1285,1.2206905012135394e-05,0.006878715008497238
1286,5.067741394042969,7.214150428771973
1287,1.5384595826617442e-05,0.00846793781965971
1288,4.936855792999268,7.069797992706299
1289,1.5110133972484618e-05,0.008420677855610847
1290,4.973306655883789,7.287308216094971
1291,1.3630560715682805e-05,0.007371555082499981
1292,5.542681694030762,7.86257791519165
1293,0.0,3.484130866127089e-05
1294,5.765560150146484,10.815896987915039
1295,4.62882661819458,7.362471580505371
1296,5.489358901977539,8.557890892028809
1297,5.928000450134277,10.860922813415527
1298,1.7062619008356705e-05,0.0077046481892466545
1299,5.214866638183594,7.317150115966797
1300,4.776561737060547,7.571177959442139
1301,5.063791275024414,10.600193977355957
1302,4.40767240524292,7.54373025894165
1303,3.5268993377685547,8.83236312866211
1304,1.7233214748557657e-05,0.008124424144625664
1305,4.712916374206543,7.465712547302246
1306,1.44058913065237e-05,0.008692251518368721
1307,4.664142608642578,7.841109752655029
1308,3.909038543701172,9.51638126373291
1309,4.325911045074463,9.964706420898438
1310,4.389007568359375,7.257847309112549
1311,4.168495178222656,7.0500922203063965
1312,2.5697522163391113,9.038214683532715
1313,1.3790401681035291e-05,0.006836507469415665
1314,3.812490463256836,7.62693452835083
1315,3.88126802444458,7.499308109283447
1316,3.586207389831543,7.011259078979492
1317,2.120384669979103e-05,0.010116128250956535
1318,3.5126113891601562,8.359719276428223
1319,1.3545411093218718e-05,0.007753224112093449
1320,4.685686111450195,8.025794982910156
1321,1.8523061953601427e-05,0.009772328659892082
1322,4.894720077514648,8.419623374938965
1323,4.900885581970215,8.171904563903809
1324,5.486121654510498,9.053814888000488
1325,5.665409564971924,8.991549491882324
1326,5.5061750411987305,8.827467918395996
1327,5.99912166595459,9.100825309753418
1328,2.6892834284808487e-05,0.010720471851527691
1329,6.49638032913208,12.289231300354004
1330,5.985897541046143,8.635340690612793
1331,5.541725158691406,8.32404613494873
1332,5.045900821685791,8.469096183776855
1333,4.746840476989746,11.85660457611084
1334,2.342962943657767e-05,0.009429600089788437
1335,4.402027130126953,7.711108684539795
1336,5.012857437133789,9.03542709350586
1337,5.1772379875183105,8.466681480407715
1338,3.1514427973888814e-05,0.011462644673883915
1339,5.334946155548096,9.121931076049805
1340,6.010380744934082,8.83960247039795
1341,4.934929847717285,10.190018653869629
1342,3.904132127761841,8.74584674835205
1343,3.156980514526367,10.966650009155273
1344,1.411798075423576e-05,0.009360752999782562
1345,3.680971622467041,7.901789665222168
1346,2.9724247455596924,8.802942276000977
1347,2.6541337966918945,8.687700271606445
1348,2.513831853866577,8.275932312011719
1349,2.3767447471618652,9.191781997680664
1350,2.69112491607666,8.281135559082031
1351,5.948221314611146e-06,0.008781868033111095
1352,1.894967794418335,8.742314338684082
1353,1.3250830173492432,10.259143829345703
1354,2.277948624396231e-06,0.006708501372486353
1355,2.3243422508239746,7.696068286895752
1356,1.797452688217163,7.322740077972412
1357,2.140762262570206e-06,0.006645374000072479
1358,0.803595781326294,6.499533176422119
1359,0.7267633676528931,6.169185638427734
1360,0.5903627872467041,5.832638740539551
1361,0.5961159467697144,6.181212425231934
1362,2.7223491088079754e-06,0.00710027851164341
1363,1.135993242263794,6.026800155639648
1364,1.579204763402231e-06,0.005257688462734222
1365,0.45809441804885864,7.855807304382324
1366,0.8382035493850708,5.733774185180664
1367,1.0330140590667725,5.942241191864014
1368,0.8954277038574219,6.703667640686035
1369,0.848374605178833,6.678088665008545
1370,0.7633517980575562,6.225985527038574
1371,0.7305701375007629,6.213000774383545
1372,3.7012414395576343e-06,0.008284072391688824
1373,0.5455911755561829,7.395618915557861
1374,0.6611646413803101,5.742884159088135
1375,0.4585981070995331,6.112087249755859
1376,0.36932432651519775,7.134330749511719
1377,0.6323508620262146,5.62211275100708
1378,0.651680588722229,5.667910575866699
1379,0.729491651058197,5.962278842926025
1380,3.877593371726107e-06,0.008738753385841846
1381,0.9491302967071533,5.722031593322754
1382,0.6003649830818176,7.200141906738281
1383,4.1763551053009e-06,0.007826607674360275
1384,0.8513959646224976,5.015183448791504
1385,0.8311797380447388,4.812466621398926
1386,5.556479663937353e-06,0.007873917929828167
1387,0.9291410446166992,5.501981735229492
1388,1.2202084064483643,5.11926794052124
1389,1.3355973958969116,5.609752178192139
1390,0.761021614074707,6.583011150360107
1391,6.585149094462395e-06,0.006775567773729563
1392,1.6437923908233643,5.25499153137207
1393,8.144110324792564e-06,0.007205288391560316
1394,1.9092271327972412,5.841268062591553
1395,6.854100774944527e-06,0.006209050305187702
1396,1.8586440086364746,5.1907148361206055
1397,5.757445251219906e-06,0.00618958892300725
1398,1.6831849813461304,7.68488883972168
1399,1.4673705101013184,6.307913780212402
1400,1.663045048713684,6.9604172706604
1401,2.108156681060791,6.153552055358887
1402,2.603238344192505,6.432738780975342
1403,2.5752813816070557,7.5333685874938965
1404,2.707253932952881,6.52140998840332
1405,2.43782114982605,6.692296981811523
1406,6.400273377948906e-06,0.005440154112875462
1407,2.876443862915039,5.802295207977295
1408,6.817683242843486e-06,0.006418543867766857
1409,2.420759439468384,6.747801780700684
1410,2.251164197921753,6.546895980834961
1411,2.567103385925293,5.399167537689209
1412,1.0956469850498252e-05,0.0077866194769740105
1413,2.0965967178344727,6.535262107849121
1414,6.012619451212231e-06,0.005413467064499855
1415,2.0652339458465576,5.195708274841309
1416,7.5500829552765936e-06,0.006594300735741854
1417,1.8919670581817627,6.031004428863525
1418,1.172682523727417,5.9721455574035645
1419,2.502534866333008,5.976508617401123
1420,2.461286783218384,6.117195129394531
1421,6.222515821718844e-06,0.005356329493224621
1422,2.329193592071533,4.988814830780029
1423,7.68665449868422e-06,0.007084188051521778
1424,2.2240543365478516,4.867584228515625
1425,8.148703273036517e-06,0.007069866172969341
1426,1.7651417255401611,7.5007758140563965
1427,1.8311212062835693,6.771175861358643
1428,1.9079923629760742,6.788695335388184
1429,1.9557230472564697,6.807860374450684
1430,6.1083810578566045e-06,0.007833289913833141
1431,2.0220398902893066,7.847550868988037
1432,2.0092782974243164,7.781956195831299
1433,2.3149619102478027,6.041182994842529
1434,5.330512976797763e-06,0.005138748791068792
1435,1.8192436695098877,4.800074577331543
1436,6.113520612416323e-06,0.005793503951281309
1437,1.645017147064209,7.499882698059082
1438,1.924386739730835,7.525950908660889
1439,2.0674195289611816,5.090915679931641
1440,9.394441804033704e-06,0.007004988845437765
1441,1.6883054971694946,7.520725250244141
1442,5.214518296270398e-06,0.0049004871398210526
1443,2.151569128036499,4.898438453674316
1444,8.167174200934824e-06,0.0066500939428806305
1445,1.8760433197021484,5.336768627166748
1446,1.6614835262298584,6.9818196296691895
1447,1.9147886037826538,7.226017475128174
1448,7.930249012133572e-06,0.006415335927158594
1449,2.18631911277771,4.98972225189209
1450,5.3059084166307e-06,0.005204488523304462
1451,0.5498285293579102,4.762392044067383
1452,1.6481282711029053,5.612100124359131
1453,1.5694818496704102,7.311460018157959
1454,1.7524683475494385,7.261789798736572
1455,2.637648344039917,7.592016696929932
1456,2.025355339050293,7.413313865661621
1457,1.5836058855056763,7.230208396911621
1458,1.4660013914108276,7.235551357269287
1459,1.0530521649343427e-05,0.00708479480817914
1460,1.6677014827728271,4.513416290283203
1461,7.829912647139281e-06,0.006166441366076469
1462,0.9547058939933777,5.278755187988281
1463,5.417306056187954e-06,0.004808545112609863
1464,2.261314868927002,4.713636875152588
1465,8.491037078783847e-06,0.007045321632176638
1466,2.2894253730773926,5.610414028167725
1467,0.3119232654571533,4.099074840545654
1468,1.9625229835510254,6.923539161682129
1469,1.9500243663787842,6.8922648429870605
1470,1.6782023906707764,6.9794020652771
1471,0.7772113084793091,4.998371601104736
1472,5.069580765848514e-06,0.003957700915634632
1473,1.7653799057006836,4.689894199371338
1474,7.032125722616911e-06,0.005538380704820156
1475,2.0338134765625,4.952413082122803
1476,9.485145710641518e-06,0.0066830976866185665
1477,1.8482208251953125,7.395703315734863
1478,0.6463794708251953,4.808207035064697
1479,1.8461382389068604,6.13717794418335
1480,1.7385495901107788,7.636904716491699
1481,0.8478807210922241,5.107148170471191
1482,2.0477070808410645,5.986748695373535
1483,6.926842615939677e-06,0.005035159643739462
1484,1.9270992279052734,6.281141757965088
1485,4.884609552391339e-06,0.004012752790004015
1486,2.2033586502075195,6.153976917266846
1487,1.9186240434646606,8.021186828613281
1488,2.6813244819641113,8.153291702270508
1489,2.528665542602539,7.333967685699463
1490,2.067173957824707,7.6004252433776855
1491,1.0947000980377197,5.587165355682373
1492,5.714767212339211e-06,0.004651677329093218
1493,2.40859317779541,6.053308963775635
1494,2.6334211826324463,5.273327350616455
1495,1.051272192853503e-05,0.007138616871088743
1496,2.2369937896728516,7.97310733795166
1497,1.8687808513641357,7.948052406311035
1498,0.7279447317123413,5.610874176025391
1499,1.8557815551757812,6.099960803985596
1500,1.5936552286148071,7.933495998382568
1501,0.660609245300293,5.421370983123779
1502,2.116461992263794,5.976353645324707
1503,1.6182146072387695,7.643950939178467
1504,4.927232112095226e-06,0.004930438473820686
1505,1.9863771200180054,7.726871490478516
1506,2.179692506790161,5.70791482925415
1507,0.2077108919620514,4.197196006774902
1508,2.2341370582580566,6.1966657638549805
1509,2.4517436027526855,7.256202697753906
1510,4.617726517608389e-06,0.011238359846174717
1511,1.4381344318389893,6.5367112159729
1512,2.451835870742798,6.025661945343018
1513,2.375903606414795,6.06804084777832
1514,8.021878784347791e-06,0.00715461652725935
1515,2.439344882965088,5.168571472167969
1516,5.70554311707383e-06,0.006343375891447067
1517,1.028271198272705,6.273201942443848
1518,4.876756520388881e-06,0.004957190249115229
1519,2.0358409881591797,4.7790303230285645
1520,0.7786659002304077,5.616626262664795
1521,3.4970805700140772e-06,0.005243446212261915
1522,1.816632628440857,5.714945316314697
1523,1.3304877281188965,7.1638569831848145
1524,1.5730613470077515,7.115783214569092
1525,1.6267600059509277,7.0161261558532715
1526,1.5898633003234863,7.25591516494751
1527,4.36121626989916e-06,0.00555800087749958
1528,2.131035327911377,4.816134452819824
1529,3.738736268132925e-06,0.006236871238797903
1530,2.2691376209259033,7.3512797355651855
1531,2.0965147018432617,7.82868766784668
1532,2.859797716140747,7.7395124435424805
1533,1.820143461227417,8.24023151397705
1534,1.9234795570373535,6.427545547485352
1535,0.5649014711380005,5.313958644866943
1536,4.257530235918239e-06,0.005548578687012196
1537,3.2056798934936523,6.369748115539551
1538,2.936087131500244,7.905749797821045
1539,2.4611377716064453,5.418706893920898
1540,7.876058589317836e-06,0.006563681177794933
1541,3.0045547485351562,5.870559215545654
1542,8.074503057287075e-06,0.006815825589001179
1543,2.8101649284362793,7.758094787597656
1544,7.758897481835447e-06,0.006284945644438267
1545,2.713655710220337,5.584750175476074
1546,2.998619556427002,7.051518440246582
1547,1.68794846534729,7.599043369293213
1548,2.7070767879486084,7.149658679962158
1549,2.3219714164733887,8.435622215270996
1550,3.289893388748169,7.758951663970947
1551,3.183943748474121,7.026378631591797
1552,2.6057658195495605,9.072566032409668
1553,3.9808454513549805,6.582906723022461
1554,9.400446288054809e-06,0.006908092647790909
1555,3.5664596557617188,8.439723014831543
1556,3.2898917198181152,6.927438259124756
1557,3.47819185256958,6.631152629852295
1558,3.4806737899780273,7.373788833618164
1559,1.064935713657178e-05,0.007786795496940613
1560,3.397609233856201,8.316088676452637
1561,3.8596386909484863,7.734734058380127
1562,3.678347110748291,7.477279186248779
1563,3.683657169342041,8.10385799407959
1564,1.1950785847147927e-05,0.007413885090500116
1565,3.8738224506378174,7.355818748474121
1566,9.482595487497747e-06,0.006576087325811386
1567,3.475417375564575,6.852086544036865
1568,3.311940908432007,8.03502368927002
1569,2.641989231109619,8.8962984085083
1570,9.64522496360587e-06,0.00595682580024004
1571,3.6880249977111816,6.804681301116943
1572,4.03035831451416,7.941458702087402
1573,3.9540929794311523,8.840360641479492
1574,4.4132080078125,7.894454479217529
1575,4.484774589538574,8.757170677185059
1576,4.519083499908447,8.57106876373291
1577,1.480429546063533e-05,0.007384269032627344
1578,5.079485893249512,7.8900065422058105
1579,5.3261613845825195,8.164321899414062
1580,5.474310874938965,9.385247230529785
1581,6.976602554321289,11.810617446899414
1582,5.8000946044921875,8.48259449005127
1583,5.674257755279541,8.40514850616455
1584,5.63578987121582,9.277040481567383
1585,2.6667128622648306e-05,0.009977237321436405
1586,5.584780693054199,8.776413917541504
1587,5.925302505493164,8.890195846557617
1588,6.0348005294799805,9.144856452941895
1589,5.943366050720215,8.952130317687988
1590,5.486310958862305,9.053281784057617
1591,5.025012016296387,8.506806373596191
1592,4.595401763916016,8.329178810119629
1593,4.129330635070801,8.193567276000977
1594,1.8217335309600458e-05,0.0094019565731287
1595,3.4889984130859375,7.652096271514893
1596,2.896928310394287,7.625028133392334
1597,2.619128942489624,7.051506042480469
1598,1.8996449708938599,7.01951265335083
1599,1.5643887519836426,6.84125280380249
1600,6.9109519245103e-06,0.008726575411856174
1601,2.2154340744018555,7.633523464202881
1602,3.139095497317612e-06,0.008726910687983036
1603,0.45024874806404114,8.77402400970459
1604,0.7105163335800171,6.890316486358643
1605,4.342874490248505e-06,0.00791532825678587
1606,0.4168713092803955,7.543851375579834
1607,0.5955644249916077,7.439461708068848
1608,0.7530796527862549,6.238195419311523
1609,7.026018010947155e-06,0.00898965634405613
1610,0.9726170301437378,6.428506851196289
1611,3.880563326674746e-06,0.006803558673709631
1612,1.2855793237686157,6.655144214630127
1613,5.335373316484038e-06,0.007478069514036179
1614,1.7716935873031616,6.883040428161621
1615,5.8774503486347385e-06,0.008128322660923004
1616,1.3566455841064453,7.256657600402832
1617,5.810410129925003e-06,0.007587761618196964
1618,1.6762135028839111,6.572707176208496
1619,4.474324668990448e-06,0.00729967188090086
1620,1.0869035720825195,6.833366870880127
1621,1.2198052406311035,6.788814544677734
1622,5.859217708348297e-06,0.007498340681195259
1623,1.3936717510223389,6.343985080718994
1624,5.439153937913943e-06,0.007511906325817108
1625,1.8507018089294434,6.476137638092041
1626,5.9510398386919405e-06,0.007314037997275591
1627,1.7266676425933838,6.560163974761963
1628,6.151868547021877e-06,0.007109766826033592
1629,1.2174487113952637,5.990151882171631
1630,5.97352391196182e-06,0.007623390760272741
1631,1.2425163984298706,5.751222610473633
1632,1.0881578922271729,6.337846755981445
1633,6.366701200022362e-06,0.007980750873684883
1634,0.7522814273834229,7.471381187438965
1635,1.6783168315887451,5.73738431930542
1636,1.5308374166488647,5.8261237144470215
1637,5.767086804553401e-06,0.007171464618295431
1638,1.1120233535766602,5.158814907073975
1639,2.5457061383349355e-06,0.006000387482345104
1640,1.2992632389068604,5.3321332931518555
1641,3.6593169170373585e-06,0.007020810153335333
1642,0.7329840660095215,5.17668342590332
1643,2.925563876488013e-06,0.0063214488327503204
1644,1.0462135076522827,5.108288764953613
1645,2.7120354388898704e-06,0.011672916822135448
1646,0.30134254693984985,5.800924301147461
1647,0.7185978889465332,4.945890426635742
1648,0.6434542536735535,5.03143835067749
1649,0.204374760389328,5.9081244468688965
1650,0.3495500683784485,5.353433609008789
1651,0.6825149655342102,5.024055004119873
1652,3.0968099054007325e-06,0.01142856478691101
1653,0.8906021118164062,5.052371025085449
1654,3.5748043956118636e-06,0.007431469392031431
1655,0.6230814456939697,6.273882865905762
1656,1.222452163696289,4.926681995391846
1657,1.350466251373291,5.551014423370361
1658,4.477560651139356e-06,0.006208152510225773
1659,1.823771357536316,5.320581912994385
1660,4.624188022717135e-06,0.0059385839849710464
1661,1.3845322132110596,5.870838642120361
1662,1.0842862129211426,7.1655731201171875
1663,1.5567985773086548,4.974748611450195
1664,1.4928674697875977,5.503693103790283
1665,1.2959542274475098,7.213948726654053
1666,2.116582155227661,5.007177352905273
1667,7.204842404462397e-06,0.006935977376997471
1668,1.6250345706939697,4.928215026855469
1669,6.8095678216195665e-06,0.006954643409699202
1670,1.7870551347732544,4.828047752380371
1671,8.14341547084041e-06,0.0073576937429606915
1672,1.8457081317901611,5.322739124298096
1673,8.404383152083028e-06,0.007050476502627134
1674,1.7660971879959106,6.281219959259033
1675,1.8824098110198975,5.507872104644775
1676,1.8468294143676758,4.8919596672058105
1677,1.2640519344131462e-05,0.008877595886588097
1678,2.133251667022705,5.192714691162109
1679,1.9796866178512573,5.878468036651611
1680,2.57856822013855,6.459073066711426
1681,2.3411688804626465,5.9052581787109375
1682,9.804599358176347e-06,0.007666159421205521
1683,2.2948732376098633,5.35706901550293
1684,9.343719284515828e-06,0.007028925232589245
1685,1.6100683212280273,4.8979902267456055
1686,7.609743533976143e-06,0.007123990915715694
1687,1.655591368675232,6.3382415771484375
1688,1.70755934715271,5.092254638671875
1689,1.1410289516788907e-05,0.008959031663835049
1690,1.9563188552856445,6.051258563995361
1691,1.4844090938568115,6.018725872039795
1692,1.7449772357940674,6.24077844619751
1693,8.235422683355864e-06,0.006825119722634554
1694,1.5806400775909424,5.192677974700928
1695,7.861542144382838e-06,0.00704012019559741
1696,7.314015387262229e-13,7.519289647461846e-05
1697,1.5936520099639893,5.023431777954102
1698,1.7811131477355957,5.400466442108154
1699,1.777552604675293,5.343904495239258
1700,1.0714649761212058e-05,0.008423608727753162
1701,2.0472373962402344,5.333559989929199
1702,7.6944415923208e-06,0.006455129478126764
1703,2.163597822189331,5.537917137145996
1704,1.033307853504084e-05,0.008046471513807774
1705,2.113924980163574,5.589839935302734
1706,7.643186108907685e-06,0.007132935803383589
1707,1.5954725742340088,5.873465061187744
1708,6.973734343773685e-06,0.0058820368722081184
1709,1.1583893837641829e-14,0.00012771872570738196
1710,0.0,8.942504791775718e-05
1711,0.0,8.942504791775718e-05
1712,0.0,8.942504791775718e-05
1713,0.0,8.942504791775718e-05
1714,0.0,8.942504791775718e-05
1715,0.0,0.00839179940521717
1716,2.6030421257019043,5.478195667266846
1717,1.091752801585244e-05,0.006110229529440403
1718,8.283645991369326e-11,5.875116039533168e-05
1719,0.0,4.951031587552279e-05
1720,0.0,4.951031587552279e-05
1721,0.0,4.951031587552279e-05
1722,0.0,4.951031587552279e-05
1723,0.0,4.951031587552279e-05
1724,0.0,0.0006860340945422649
1725,3.5881214141845703,5.966911315917969
1726,3.657780885696411,6.526677131652832
1727,3.8301353454589844,6.834749221801758
1728,4.042474746704102,6.884424209594727
1729,4.148615837097168,6.959718704223633
1730,2.8785339964088053e-05,0.008720843121409416
1731,4.624034881591797,6.999108791351318
1732,1.930321377585642e-05,0.008641397580504417
1733,4.262303352355957,6.752727031707764
1734,1.8453432858223096e-05,0.008635289035737514
1735,4.828356742858887,7.3948564529418945
1736,2.1938067220617086e-05,0.009050071239471436
1737,4.007533073425293,7.370297431945801
1738,3.819578170776367,7.043266773223877
1739,2.542467336752452e-05,0.008883057162165642
1740,3.785433530807495,6.959580421447754
1741,4.235739231109619,6.714148044586182
1742,4.268293380737305,6.7109599113464355
1743,2.012747063417919e-05,0.009070572443306446
1744,4.227998733520508,6.678703308105469
1745,1.669078119448386e-05,0.00856307614594698
1746,1.0352464441254483e-09,9.841728751780465e-05
1747,0.0,3.754651334020309e-05
1748,0.0,3.754651334020309e-05
1749,0.0,3.754651334020309e-05
1750,0.0,3.754651334020309e-05
1751,0.0,3.754651334020309e-05
1752,0.0,3.754651334020309e-05
1753,0.0,3.754651334020309e-05
1754,0.0,3.754651334020309e-05
1755,0.0,3.754651334020309e-05
1756,0.0,3.754651334020309e-05
1757,0.0,3.754651334020309e-05
1758,0.0,3.754651334020309e-05
1759,0.0,3.754651334020309e-05
1760,0.0,3.754651334020309e-05
1761,0.0,3.754651334020309e-05
1762,0.0,3.754651334020309e-05
1763,0.0,3.754651334020309e-05
1764,0.0,3.754651334020309e-05
1765,0.0,3.754651334020309e-05
1766,0.0,3.754651334020309e-05
1767,0.0,3.754651334020309e-05
1768,0.0,3.754651334020309e-05
1769,0.0,3.754651334020309e-05
1770,0.0,3.754651334020309e-05
1771,0.0,3.754651334020309e-05
1772,0.0,3.754651334020309e-05
1773,0.0,3.754651334020309e-05
1774,4.778224468231201,6.637580871582031
1775,4.477693557739258,6.907115936279297
1776,4.446728706359863,6.927889347076416
1777,1.922768569784239e-05,0.007704584393650293
1778,4.665786266326904,6.93330192565918
1779,1.856840208347421e-05,0.00802912563085556
1780,4.814857482910156,7.195540904998779
1781,5.048733234405518,8.264969825744629
1782,5.157712459564209,8.342851638793945
1783,6.171863555908203,11.625197410583496
1784,4.907227993011475,7.272243976593018
1785,5.012202262878418,8.111515045166016
1786,2.4469587515341118e-05,0.008707535453140736
